year,country,Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from nuclear sources (% of total),Electric power consumption (kWh per capita),"Annual freshwater withdrawals, total (billion cubic meters)","Annual freshwater withdrawals, total (% of internal resources)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Trademark applications, nonresident, by count","Trademark applications, resident, by count","Air transport, registered carrier departures worldwide","Air transport, freight (million ton-km)","Air transport, passengers carried",Container port traffic (TEU: 20 foot equivalent units),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Secure Internet servers,Secure Internet servers (per 1 million people),"Individuals using the Internet, female (% of female population)","Individuals using the Internet, male (% of male population)",Individuals using the Internet (% of population)
2013,ECU,47.4550769495314,14.5559281231192,0.0,1297.45264288364,9.9158,2.24136528028933,118.0,82.0,8371.0,11739.0,58687.0,112.059962,5157521.0,1642336.0,16600000.0,105.7445117,2394770.0,15.1,1060000.0,6.69605,482.0,30.492572717827,39.1882,41.3914,40.3
2013,EGY,7.94525438857483,14.414757512645,0.0,1504.47555437276,73.0,7300.0,936.0,1678.0,13302.0,9940.0,100735.5,386.683474639046,10593780.1774399,6456469.0,99700000.0,106.775786,6820890.0,7.15,2680000.0,2.80726,563.0,5.90558079797991,26.3505,32.3344,29.4
2013,ESP,14.3723895515543,9.34562424946872,19.8598891576895,5409.3898879763,32.35,29.091726618705,394.0,18015.0,9120.0,62527.0,465558.909,957.997754181,48056735.818,13903835.0,50200000.0,107.6286827,19384200.0,41.4,12300000.0,26.1459,22766.0,488.330716969492,69.4701,73.6837,71.6
2013,EST,0.195856873822976,6.80225988700565,0.0,6664.65856902557,1.748,13.7529504327301,120.0,51.0,3954.0,2060.0,13356.0,0.108996,627588.0,253855.0,1930000.0,146.2404646,426490.0,32.4,361000.0,27.3877,2127.0,1613.81247453522,79.1738,80.9416,80.0
2013,FIN,18.0164755743295,3.65157107371907,33.1279733920878,15512.1225113863,3.5786,3.34448598130841,187.0,336.0,3915.0,10325.0,138987.0,660.802462,10467321.0,1472143.0,7410000.0,136.2635488,752200.0,13.8,1720000.0,31.6268,13736.0,2525.47724091979,90.9827,92.0491,91.5
2013,GBR,2.12313335957588,7.41212237958442,19.7114995379637,5396.65242505439,7.651,5.27655172413793,212.0,4997.0,16549.0,87663.0,1052640.0,6031.574712,118605866.0,8248439.0,78700000.0,122.3501829,33383900.0,51.8,23000000.0,35.782,181643.0,2832.49480303329,89.2395,90.4595,89.8
2013,GEO,82.2248732478378,8.00278357689631,0.0,2498.34035744989,1.67621875,2.88356915534148,1011.0,110.0,8331.0,1650.0,2933.0,0.4,189316.0,403447.0,4990000.0,131.8829896,1200290.0,31.5,517000.0,13.5709,237.0,63.7496409039215,41.9857,44.7079,43.3
2013,HRV,62.1050384286934,13.8343296327925,0.0,3773.56975400114,0.628908,1.66819098143236,1569.0,585.0,10411.0,4263.0,24305.0,1.47223,1716702.0,187284.0,4720000.0,109.5654436,1668270.0,39.3,955000.0,22.5043,1689.0,398.920905959061,59.8949,74.1739,66.7
2013,IDN,7.83399685214332,9.58290898990834,0.0,763.416520036916,202.1290625,10.012833135186,1488.0,2771.0,21839.0,45371.0,576000.0,768.23502,81721356.0,11435324.0,313000000.0,123.6702315,30722700.0,12.0,3250000.0,1.27097,1970.0,7.69974987186659,13.287,16.5901,14.9
2013,ISL,71.0035327886951,2.06447339368514,0.0,54799.174707503,0.2911,0.171235294117647,208.0,68.0,6732.0,1358.0,26643.0,99.153358,2602714.0,241857.0,356264.0,109.9498803,168023.0,51.9,117000.0,36.2681,1788.0,5522.54111019137,95.5547,97.5293,96.5
2013,ISR,0.0456613558161152,4.18616787071313,0.0,6709.96960109188,1.223,163.066666666667,489.0,860.0,13838.0,3325.0,46644.0,801.730584,5565864.0,2539000.0,9500000.0,122.9506712,3399000.0,43.9,2000000.0,25.8472,7740.0,960.35734226689,67.8767,72.7914,70.3
2013,ITA,18.8646887918125,7.31075271043388,0.0,5159.16705310434,33.9835277778,18.6211111111233,887.0,30652.0,10424.0,81906.0,258027.0,892.930674,27846220.0,10118350.0,96900000.0,160.6017791,21098000.0,34.8,14000000.0,23.1032,22587.0,374.987872287568,53.9977,63.0361,58.5
2013,JAM,2.79181708784597,26.4019253910951,0.0,1098.5430474044,1.5203571429,14.0474650549755,15.0,160.0,2444.0,1801.0,492.0,0.0,46272.0,1703949.0,2850000.0,102.6348215,250340.0,8.99,141000.0,5.05861,203.0,72.9248654751773,40.3431,33.7402,37.1
2013,JPN,7.6879394854963,4.30365209956781,0.84247173345216,8290.74502726666,80.3522857143,18.686578073093,4718.0,26407.0,46603.0,158358.0,915542.658,7715.927,107573000.0,21442040.0,148000000.0,115.827725,64019300.0,50.1,36900000.0,28.9051,134421.0,1054.73733767508,85.5018,91.1412,88.2
2013,KOR,1.558959653515,3.40058985654748,25.775393918683,10314.0475441331,29.197,45.0223592906708,4569.0,65485.0,42029.0,158060.0,360356.0,11112.514602,54530105.0,23463109.0,54700000.0,109.1472515,30333100.0,60.6,18700000.0,37.4218,17000.0,337.108331923923,81.0194,88.5287,84.8
2013,LTU,22.4485510289794,18.3116337673247,0.0,3663.6711973436,0.4472,2.89262613195343,425.0,86.0,4543.0,3376.0,9900.0,4.99992,1009728.0,402535.0,4570000.0,150.7823485,625990.0,21.2,836000.0,28.2657,1882.0,636.307603673003,68.3718,68.5447,68.5
2013,LVA,46.8996617812852,9.24464487034949,0.0,3473.03824267246,0.236,1.39315230224321,184.0,113.0,4745.0,2190.0,43836.0,3.759996,2754720.0,384750.0,2560000.0,125.917678,423000.0,21.0,496000.0,24.6397,1430.0,710.507108300661,74.7902,75.7629,75.2
2013,MAR,10.5870689044685,17.4031584165427,0.0,850.223888541736,10.573,36.4586206896552,1923.0,2996.0,12737.0,13205.0,68700.0,43.321464,6507408.0,3526437.0,42400000.0,125.8279977,2924860.0,8.66,844000.0,2.49778,182.0,5.38659615395259,49.0193,63.2755,56.0
2013,MEX,9.4179769612377,14.3008492390482,3.96872109644329,2152.84187845165,81.65,19.9633251833741,2262.0,1749.0,34092.0,77267.0,435792.09,677.139988908,35986501.817,4892881.0,107000000.0,91.01095461,18593500.0,15.7,12700000.0,10.7719,3756.0,31.7380986967497,41.7371,45.3239,43.5
2013,MLT,0.0,8.30741892492226,0.0,4845.44577396841,0.0461,91.2871287128713,2.0,5.0,445.0,503.0,14257.0,3.541,1603404.0,2793692.0,556652.0,127.2274727,231331.0,54.0,143000.0,33.3783,1108.0,2601.14046393265,66.8632,70.9369,68.9
2013,MYS,7.65171885390465,3.8367016509093,0.0,4415.28567472977,6.1478947368,1.05998185117241,1374.0,679.0,17520.0,14705.0,430334.457756879,2161.992838,47995842.0041797,20876442.0,43000000.0,142.7087288,4535800.0,15.0,2940000.0,9.73943,3604.0,119.439529015868,55.3657,58.6364,57.1
2013,PER,51.277984645796,10.490507056498,0.0,1305.99321837315,25.4503808997,1.55090681899452,366.0,133.0,12484.0,17361.0,115817.396352206,334.880485681557,12255937.7629497,2064981.0,29800000.0,99.18268397,3205890.0,10.8,1610000.0,5.40887,872.0,29.2441601977656,36.0306,42.3539,39.2
2013,PRT,28.7732471503493,10.5567704603952,0.0,4685.15041413673,8.7457333333,23.0150877192105,84.0,1855.0,5095.0,22614.0,158096.0,319.454636,11860998.0,2353948.0,12000000.0,114.5869644,4529790.0,43.3,2560000.0,24.5103,4420.0,422.671446105326,58.2108,66.2937,62.1
2013,ROU,25.9955508006861,11.9228352607536,19.729312072274,2494.53391823023,6.418,15.1439358187824,220.0,1535.0,6087.0,22744.0,43956.0,5.25614,3087143.0,661124.0,22900000.0,114.1701218,4720000.0,23.5,3790000.0,18.8919,3515.0,175.893414695672,48.0517,51.5372,49.8
2013,RUS,17.2462826647732,10.1024273623066,16.2882922352355,6525.62731928494,61.0,1.41465677179963,4285.0,2650.0,67367.0,168284.0,678071.0,4249.26882,64072322.0,5065880.0,218000000.0,151.2556334,40473100.0,28.0,23700000.0,16.4209,11442.0,79.5657260670128,66.8422,69.2449,68.0
2013,SGP,0.0,2.29930583060599,0.0,8680.60636076487,0.794567,132.427833333333,3493.0,724.0,30859.0,7578.0,165239.07,6360.12415,31729241.0,32578700.0,8440000.0,154.0346262,1967000.0,36.5,1490000.0,27.7296,13765.0,2549.46971400377,79.1521,82.8842,80.9
2013,SWE,40.1499027199248,6.53082276745492,43.3888722040139,13870.3899085651,2.5006,1.46233918128655,30.0,694.0,4838.0,15962.0,696120.0,592.0,51925707.0,1455537.0,12000000.0,124.5150033,3928430.0,40.9,3150000.0,32.7855,25830.0,2690.51878056064,94.4775,95.0828,94.8
2013,THA,3.29780792767161,6.07831265100257,0.0,2449.17633035863,57.307,25.5253663533918,1028.0,2774.0,18216.0,27881.0,298450.0,2640.367634,43029150.6,8067988.0,93800000.0,134.8819857,6056000.0,8.67,5190000.0,7.43359,2649.0,37.926776094889,29.0513,28.8181,28.9
2013,TUR,24.7424569234741,15.4625781790018,0.0,2747.58408745623,51.24,22.5726872246696,7191.0,43631.0,33034.0,188515.0,568212.396628194,2296.03873424933,74413804.6198675,7977820.0,69700000.0,90.96975758,13551700.0,17.7,8890000.0,11.6401,20046.0,263.251812032901,36.0678,56.6006,46.3
2013,UKR,7.44532532141148,10.656610607222,42.8080482773168,3550.4978995928,11.88675,21.5730490018149,3609.0,8087.0,32592.0,32896.0,58474.09,14.3835,5218814.574,787881.0,62500000.0,138.4411243,11831000.0,26.2,4000000.0,8.85843,2458.0,53.2879280296453,38.7463,43.5252,41.0
2013,USA,6.73683247448954,5.9289364525258,19.0880906452324,12999.5687178926,434.1576670647,15.4065886112385,15763.0,20271.0,101577.0,339482.0,9745498.0,37113.5589216014,743171000.0,43934361.0,311000000.0,97.28308055,133233000.0,41.6,96000000.0,29.9996,1360046.0,4303.12671032625,71.9062,70.9145,71.4
2014,AUT,68.5121794675876,5.21562394938721,0.0,8342.73695128076,3.3344444444,6.06262626254545,390.0,491.0,8447.0,16683.0,162576.0,369.955,15210489.0,285900.0,13000000.0,151.5621925,3518900.0,41.2,2360000.0,27.5977,20044.0,2345.32706103046,77.1892,84.8797,81.0
2014,BGR,10.8717624763108,8.45020004211413,33.4112444725205,4709.61960083268,5.376,25.6,60.0,885.0,4282.0,13500.0,11755.0,1.722,1060147.0,195456.0,9490000.0,128.6861675,1816970.0,25.2,1480000.0,20.5011,4589.0,635.249084363681,54.18,56.8392,55.5
2014,BHR,0.0,3.93718122775474,0.0,19917.6607873953,0.1791,4477.5,42.0,11.0,9823.0,415.0,55980.0,258.367992,5171496.0,442941.0,2330000.0,177.6320346,284684.0,21.7,288000.0,21.9044,386.0,293.633925216156,95.0001,87.9999,90.5
2014,BRA,62.6306485804755,15.3891952449954,2.57909354371277,2690.2149503596,65.022,1.14859565447801,2897.0,3693.0,29091.0,127925.0,937437.0,1596.774,100403628.0,9436275.0,281000000.0,137.9776265,44128200.0,22.1,24000000.0,11.9791,22778.0,113.841545053971,54.1797,54.9503,54.6
2014,CHE,55.3378029912326,6.51352745215561,38.4107160280445,7520.04390467829,1.704,4.21782178217822,9041.0,4244.0,47670.0,34868.0,263267.0,1508.892548,27923164.0,104482.0,11200000.0,136.1783661,4374700.0,53.4,3540000.0,43.1732,40108.0,4897.99965781901,79.5988,87.7877,83.6
2014,COL,67.3542323277803,8.2310895992796,0.0,1383.42975429261,23.9282606202,1.11553662565035,306.0,271.0,17873.0,19948.0,349864.363,1315.40395631937,28675159.0,3409344.0,55300000.0,118.5362158,7180940.0,15.4,5030000.0,10.799,2571.0,55.2126342484679,52.3444,52.7985,52.6
2014,DEU,4.05284435000621,3.84816328611068,15.4711805876338,7035.61880653228,31.308092,29.2598990654206,13965.0,47189.0,20535.0,182820.0,946082.0,7184.14620802563,112353098.59355,15842604.0,99500000.0,121.5873792,47021000.0,57.8,29600000.0,36.3409,271517.0,3352.78609576143,83.7069,88.7048,86.2
2014,ECU,47.1365095038262,13.0214761787213,0.0,1367.6850893077,9.9158,2.24136528028933,70.0,80.0,10383.0,15006.0,61248.0,82.101,5675088.0,1772533.0,16600000.0,104.0590503,2441690.0,15.2,1320000.0,8.2296,665.0,41.4714597779225,44.6175,46.5917,45.6
2014,EGY,7.89291852968553,11.8342384321519,0.0,1576.11116011096,60.7,6070.0,1124.0,1829.0,13480.0,11390.0,101725.767440561,418.691607425321,10278013.1135622,6979807.0,95300000.0,99.71097052,6315920.0,6.48,3070000.0,3.14562,725.0,7.43371276302039,31.0946,36.596,33.9
2014,ESP,15.4149431926213,9.46837477443865,20.5579212840225,5355.96549136051,32.859,29.5494604316547,532.0,17841.0,8979.0,67507.0,486353.8,962.636446,53069339.0,14205033.0,50800000.0,109.3441127,19236500.0,41.2,13000000.0,27.8359,29090.0,625.848709153152,74.453,77.9359,76.2
2014,EST,0.216937168568215,6.76522577534951,0.0,6732.36747315611,1.72,13.5326514555468,25.0,74.0,3001.0,2018.0,13524.0,0.900996,602880.0,261069.0,1900000.0,144.352489,407289.0,31.0,371000.0,28.2254,2885.0,2194.67572430004,83.8142,84.7093,84.2
2014,FIN,19.6742737979851,4.06203189708344,34.6286016389109,15251.271076581,3.1524,2.94616822429907,74.0,307.0,3232.0,7784.0,140256.0,667.07538,10992792.0,1426630.0,7600000.0,139.2050448,638800.0,11.7,1760000.0,32.197,16433.0,3008.87373313471,84.2372,88.9317,86.5
2014,GBR,2.59717570836776,8.12761131493309,18.8760870917021,5120.3286917131,7.285,5.02413793103448,184.0,4900.0,16616.0,94515.0,1064175.7,5974.825151208,124901676.052681,9509757.0,78500000.0,121.1308315,33238100.0,51.2,23700000.0,36.5828,210025.0,3251.04534207127,90.3951,92.4564,91.6
2014,GEO,80.3683347796741,5.78536303153023,0.0,2693.97276022513,1.6468625,2.8330681231722,909.0,87.0,8151.0,1559.0,3317.0,0.4162,196589.0,446972.0,5400000.0,143.0956472,1097360.0,28.9,601000.0,15.8407,309.0,83.077603084787,47.263,51.1867,49.1
2014,HRV,67.3232993950125,13.0146082337317,0.0,3746.90772415638,0.579912,1.53822811671088,722.0,508.0,4640.0,4566.0,25161.0,0.97639,1756070.0,211910.0,4460000.0,104.1405499,1568980.0,37.2,984000.0,23.3319,2122.0,505.045937283862,65.5477,71.6923,68.6
2014,IDN,6.65361863469606,9.40116554617424,0.0,797.528099391944,208.964375,10.3514328528261,1197.0,2534.0,11931.0,34521.0,675005.895378656,902.116486410853,85215879.5097387,10938117.0,326000000.0,127.0667453,26225000.0,10.1,3400000.0,1.31336,3006.0,11.6116741423225,15.446,18.8278,17.1
2014,ISL,71.0312862108922,2.74788942228108,0.0,53835.5335903185,0.2754,0.162,232.0,37.0,7072.0,1519.0,28979.0,96.01941,3035882.7791066,261732.0,370047.0,112.9417905,171535.0,52.4,120000.0,36.5321,2153.0,6576.33496850812,98.042,98.2718,98.2
2014,ISR,0.0197326229589068,2.85794155854834,0.0,6600.8982801222,1.184,157.866666666667,459.0,921.0,14050.0,3682.0,49177.0,651.238996,5886728.0,2446000.0,9500000.0,120.806028,3427000.0,43.4,2130000.0,26.9843,8287.0,1008.6785057877,73.2172,76.9232,75.0
2014,ITA,21.5333045059983,6.95108048901643,0.0,5002.40667987736,33.9718222222,18.6146971080548,541.0,30396.0,10196.0,80907.0,264899.0,989.179882,27193939.0,10255753.0,89900000.0,149.0557814,20581400.0,33.9,14400000.0,23.7084,29973.0,493.065044183879,51.0238,60.5556,55.6
2014,JPN,8.08044946117635,4.02749185607205,0.0,8113.24208806059,80.1348571429,18.6360132890465,4870.0,24868.0,49149.0,192180.0,927666.0,8661.758,110547000.0,21662814.0,158000000.0,123.8316866,63557400.0,49.9,37800000.0,29.6415,175217.0,1376.66959992457,86.3918,91.9418,89.1
2014,KOR,1.449296850096,3.38601706537774,28.9872343264662,10272.6368646259,29.197,45.0223592906708,5481.0,63083.0,43145.0,164242.0,368132.0,11124.72618,58289180.0,24798794.0,57300000.0,113.3160079,29481200.0,58.3,19200000.0,37.9883,20634.0,406.608048817559,84.389,90.6789,87.6
2014,LTU,24.7441437343643,18.5353650216056,0.0,3821.1451704374,0.3576,2.3130659767141,368.0,62.0,3421.0,3543.0,12622.0,0.471265,1274911.0,450428.0,4270000.0,142.4940241,586694.0,20.0,802000.0,27.3378,2208.0,752.975326758213,72.1144,72.1551,72.1
2014,LVA,38.7818641759097,9.04845300642148,0.0,3506.40140195869,0.1685,0.994687131050767,119.0,79.0,3501.0,2215.0,42107.0,3.510996,2636612.75889877,392126.0,2380000.0,118.5456871,400000.0,20.1,505000.0,25.3241,1824.0,914.844250775662,77.0393,77.2891,75.8
2014,MAR,6.91873128233052,17.6864960522733,0.0,882.829826708431,10.573,36.4586206896552,1937.0,3695.0,12259.0,14379.0,72345.0,47.000251,6976810.0,4076488.0,44100000.0,129.0186985,2487740.0,7.27,993000.0,2.90442,244.0,7.13350590180671,47.6668,66.4627,56.8
2014,MEX,12.8997164132075,13.7056999286887,3.20967180218577,2167.59696000462,84.93,20.7652811735941,2306.0,1774.0,38814.0,81101.0,457921.907,617.529552725,39570522.0,5071720.0,105000000.0,88.37316756,18559700.0,15.5,13000000.0,10.88,4930.0,41.1573270047557,42.8286,46.0541,44.4
2014,MYS,9.0785181970448,8.65876896161227,0.0,4388.53266780768,6.1869473684,1.06671506351724,1055.0,827.0,19171.0,15400.0,443318.55,2193.300634,49673884.0,22366426.0,44900000.0,146.794505,4410200.0,14.4,3060000.0,9.97194,4513.0,147.021757167685,61.8034,65.4068,63.7
2014,PER,48.5478721077724,10.9696890171893,0.0,1351.34928724851,27.8274570796,1.69576216207191,215.0,104.0,11979.0,18448.0,117800.0,295.31226543068,12284677.0,2241216.0,31900000.0,105.0276552,3032560.0,10.1,1770000.0,5.86754,1130.0,37.5217999997742,37.4036,43.0533,40.2
2014,PRT,31.0802621112837,9.8651566228552,0.0,4662.60079980294,8.6790222222,22.8395321636842,118.0,2410.0,4744.0,25883.0,157702.0,348.67247,12635439.0,2689296.0,11900000.0,114.2890262,4588560.0,44.1,2860000.0,27.4622,5570.0,535.522238017618,60.8793,68.6307,64.6
2014,ROU,29.3562336317681,10.8060783238931,17.778183811438,2584.41178726443,6.282,14.8230297310052,209.0,1012.0,5019.0,21169.0,42249.8,5.2917,3067724.4,668033.0,22900000.0,114.6238647,4560000.0,22.8,4019999.99999999,20.114,4912.0,246.72284801747,51.7938,56.4088,54.1
2014,RUS,16.6453518911264,10.0137473254733,16.9851354106861,6583.54327856132,70.81,1.64216141001855,4130.0,3183.0,61691.0,178024.0,747804.0,4413.55935,72189961.0,4993427.0,221000000.0,152.7878864,38212600.0,26.4,25000000.0,17.2161,17310.0,120.010629988349,69.5619,71.5916,70.5
2014,SGP,0.0,2.03511329809854,0.0,8844.68759301201,0.6510335,108.505583333333,3753.0,830.0,32675.0,9104.0,183398.557600256,6051.73592,33643518.416782,33869300.0,8100000.0,145.4770145,1996700.0,36.6,1470000.0,27.0067,13915.0,2544.00404846753,77.3078,81.1786,79.0
2014,SWE,41.56628466189,4.77343277171473,42.2203132829634,13480.148224391,2.4378,1.42561403508772,21.0,549.0,3923.0,15980.0,686943.0,686.0,57789383.0,1471086.0,12300000.0,126.3146745,3778570.0,39.0,3280000.0,33.8414,30531.0,3148.78853478354,90.7044,94.2997,92.5
2014,THA,3.09102945275481,6.12340890086407,0.0,2447.53477490512,57.307,25.5253663533918,1051.0,3026.0,18144.0,27517.0,338053.981662592,2524.64667,46546612.484507,8664572.0,97100000.0,138.7860081,5690000.0,8.1,5440000.0,7.74748,3555.0,50.6292215317833,34.9025,34.8688,34.9
2014,TUR,16.131336743887,14.8160642634038,0.0,2848.97165764961,51.97,22.8942731277533,7912.0,41249.0,32945.0,198687.0,628104.0,2630.33,84574844.0,8351069.0,71900000.0,92.0323995,12528900.0,16.1,8870000.0,11.3619,23067.0,298.865469518728,41.3541,60.8133,51.0
2014,UKR,5.09851327549804,10.7292498550471,48.348083886707,3366.56488091328,10.899,19.7803992740472,3516.0,4962.0,26076.0,25355.0,47927.4,22.0855,4503610.0,670342.0,61200000.0,144.2788474,10461100.0,24.7,3950000.0,9.30621,3382.0,73.5659106620105,44.557,48.1847,46.2
2015,AUS,5.34773183779806,4.40347632400613,0.0,10091.7051754504,9.22,1.8739837398374,4203.0,2821.0,49016.0,80792.0,668961.0,1907.05190944687,69779346.0,7731627.0,25800000.0,108.1853261,8500000.0,35.5,6830000.0,28.5118,108937.0,4574.11080242501,84.8809,84.1635,84.6
2015,AUT,62.1617482656702,5.30789139190493,0.0,8318.46625689498,3.2955555556,5.991919192,288.0,288.0,8146.0,15209.0,152056.0,351.379,14718641.0,285900.0,13500000.0,155.8663134,3609900.0,41.8,2460000.0,28.4069,26636.0,3081.90763093797,79.688,88.2664,83.9
2015,BGR,12.4870497897495,7.68886992910395,31.2491112600808,4857.48728300161,5.6294,26.8066666666667,219.0,620.0,3994.0,13632.0,11768.0,1.53095,1063498.0,201050.0,9190000.0,125.7944108,1654880.0,23.1,1610000.0,22.4944,4880.0,679.855965269391,55.8825,57.4503,56.7
2015,BHR,0.0,2.36624069653139,0.0,20288.6620808832,0.1591,3977.5,61.0,3.0,10317.0,380.0,57444.0,240.107004,5313756.0,379817.0,2520000.0,184.9333623,280115.0,20.5,253000.0,18.4749,450.0,328.389969656767,95.1549,92.545,93.5
2015,BRA,61.3371503202893,15.4988653045775,2.51218667998861,2628.0976910972,63.86,1.1280692457163,2750.0,3289.0,27989.0,130720.0,944557.0,1493.939,102039359.0,9263315.0,258000000.0,125.6477067,43677100.0,21.7,25500000.0,12.6354,32503.0,161.164815967859,57.5621,59.1559,58.3
2015,CHE,58.9226086699566,6.70783960284862,34.1139446233858,7498.67550404496,1.705917,4.22256683168317,8295.0,4800.0,49453.0,38565.0,250094.0,1409.329209,27011762.0,102916.0,11200000.0,135.7591625,4140000.0,50.0,3700000.0,44.6716,57464.0,6938.08892982176,84.2978,90.7299,87.5
2015,CHL,31.6665340652929,4.9155329249211,0.0,3973.20977136881,35.368,3.99638418079096,359.0,43.0,14061.0,28903.0,116532.0,1392.236,15006762.0,3956842.0,23200000.0,129.861175,3445880.0,19.1,2720000.0,15.0681,4025.0,223.021034623669,74.5307,78.7092,76.6
2015,COL,61.7944933584406,9.05644053132475,0.0,1512.94636527106,25.9558040569,1.21006079519347,360.0,358.0,17784.0,24119.0,368947.0,1316.795809466,30909723.0,3843103.0,57300000.0,121.6634145,7109250.0,15.1,5530000.0,11.7645,3389.0,72.1525298946518,55.1597,56.6751,55.9
2015,CRI,74.6115427302997,10.7380688124306,0.0,1981.09686972166,3.194018,2.82656460176991,48.0,10.0,7615.0,5985.0,41544.0,9.28416,1525922.0,1343841.0,7540000.0,153.9372109,859514.0,17.8,559000.0,11.5951,1517.0,314.858454831614,59.5273,60.0132,59.8
2015,DEU,3.84045262367174,3.94950555984878,14.1577550211396,7032.02144106578,29.833405,27.8816869158878,11173.0,45458.0,19620.0,190540.0,967453.0,6986.405444999,117222850.0,14988243.0,96400000.0,117.4073504,45350000.0,55.3,30700000.0,37.4127,351083.0,4297.92588653237,85.4955,89.6965,87.6
2015,ECU,50.4662813102119,12.8863198458574,0.0,1418.39916760035,9.9158,2.24136528028933,95.0,65.0,7276.0,10247.0,61649.0,64.037777,5677816.0,1866808.0,12900000.0,79.92016129,2512660.0,15.4,1490000.0,9.14528,1319.0,81.088267253158,48.4862,49.4127,48.9
2015,EGY,7.2770154834689,15.7999075934542,0.0,1566.62815359069,60.9,6090.0,1118.0,1625.0,13746.0,12327.0,108206.0,377.360014527,11109554.0,6490063.0,94000000.0,96.20599379,6235130.0,6.26,3830000.0,3.84188,975.0,9.78941787422399,34.7771,40.7961,37.8
2015,ESP,11.1665260527356,9.43679670785409,20.3608972236758,5474.64570439183,31.51,28.3363309352518,652.0,17263.0,8051.0,69460.0,534895.0,1035.487113,60564041.0,14288388.0,51100000.0,109.9855567,19373700.0,41.5,13500000.0,29.0099,41316.0,889.571524340964,77.0552,80.3404,78.7
2015,EST,0.266062278281435,6.86834844304296,0.0,6481.64408430242,1.61534264,12.7092261211644,79.0,49.0,2707.0,2204.0,13954.0,0.870362136,512389.0,209154.0,1900000.0,144.7940413,387607.0,29.5,390000.0,29.6883,4105.0,3120.70712714772,87.4304,89.476,88.4
2015,FIN,24.4449627545591,3.54961442586627,33.8853336054461,15056.2155775741,2.7262,2.54785046728972,205.0,310.0,3310.0,7063.0,153849.0,713.484,13035848.0,1413646.0,7400000.0,134.9804296,537200.0,9.8,1730000.0,31.5691,18604.0,3395.18108392853,84.8182,88.0951,86.4
2015,GBR,2.67309598118538,8.46273314893428,20.8096794710607,5076.06253981055,8.16,5.62758620689655,473.0,5999.0,17910.0,101491.0,1104117.0,5423.17313862741,131512994.0,9760060.0,79300000.0,121.5048919,33211500.0,50.8,24700000.0,37.7215,285617.0,4386.26511775814,90.4053,93.568,92.0
2015,GEO,78.0393242869011,6.56327887011908,0.0,2727.58313746418,1.61750625,2.78256709100292,1118.0,175.0,7500.0,1915.0,3959.0,0.18504,232263.0,276776.0,5550000.0,147.1900215,950167.0,25.1,636000.0,16.7647,442.0,118.64892695199,45.4722,49.9115,47.6
2015,HND,26.0638885818503,31.5021554106334,0.0,687.105167578639,1.607,1.77255680564747,15.0,7.0,5711.0,2043.0,24813.0,0.50237232,276689.0,743686.0,8050000.0,86.59296148,497072.0,5.38,197000.0,2.13676,185.0,20.0274863718368,27.6116,26.6163,27.1
2015,HRV,57.4936420240288,15.8028588967815,0.0,3947.75665536614,0.620842,1.64679575596817,651.0,407.0,3832.0,4062.0,25183.0,0.77532,1782666.0,229279.0,4420000.0,103.7803054,1476510.0,35.3,986000.0,23.5726,2672.0,643.587906231747,65.4125,74.4245,69.8
2015,IDN,5.87262376914661,9.42671293763676,0.0,809.551596536474,215.7996875,10.6900325704661,1321.0,2651.0,11877.0,37657.0,682389.0,758.705163350469,90095131.0,10011420.0,339000000.0,130.8216306,10378000.0,3.96,3980000.0,1.52139,4569.0,17.4523036924373,20.3262,23.7874,22.1
2015,ISR,0.037368044094292,3.84890854171208,0.0,6748.96480948915,1.146,152.8,489.0,1049.0,14890.0,3707.0,49020.0,758.633996,6331198.0,2522000.0,10600000.0,131.9966662,3412000.0,42.4,2170000.0,26.984,10936.0,1304.99636042529,76.3362,78.4268,77.4
2015,JAM,3.12954876273654,26.7588549247938,0.0,1077.2393840717,0.83,7.66885336782777,1.0,65.0,3383.0,3120.0,997.0,1.396,92836.0,1653272.0,3140000.0,112.2660894,252849.0,9.02,229000.0,8.16725,351.0,125.243797220658,44.9461,39.4428,42.2
2015,JPN,8.62153167765112,3.83387003987278,0.891446103737235,8007.10235093322,79.9174285714,18.5854485049767,5873.0,24829.0,54710.0,290238.0,956015.0,8661.758,114128000.0,21094824.0,161000000.0,126.1756831,63705600.0,50.1,38900000.0,30.542,191255.0,1504.27478154175,89.3339,92.8628,91.1
2015,KEN,35.5756393139571,16.8635103214542,0.0,172.165083273152,3.22,15.5555555555556,12.0,73.0,6188.0,4684.0,96749.0,233.104791944,4569473.0,1076118.0,37700000.0,80.50105901,85496.0,0.182,135000.0,0.286921,619.0,13.1454528859111,13.451,19.8228,16.6
2015,KOR,1.05378369435182,3.26880211193088,29.9557469028286,10429.080716285,29.197,45.0223592906708,6918.0,65895.0,44604.0,191470.0,448037.0,11293.801266,66093149.0,25477299.0,58900000.0,115.5716703,28882800.0,56.7,20000000.0,39.276,28452.0,557.718897561532,87.3456,92.4043,89.9
