year,country,"Communications, computer, etc. (% of service imports, BoP)","Primary income payments (BoP, current US$)","Service imports (BoP, current US$)","Transport services (% of service imports, BoP)","Foreign direct investment, net outflows (% of GDP)","Secondary income, other sectors, payments (BoP, current US$)","ICT service exports (% of service exports, BoP)","Primary income receipts (BoP, current US$)","Transport services (% of service exports, BoP)","Foreign direct investment, net inflows (% of GDP)","Secondary income receipts (BoP, current US$)","Personal remittances, received (% of GDP)",Net official development assistance received (current US$),Net ODA received (% of GNI),Net ODA received per capita (current US$),"Revenue, excluding grants (% of GDP)",Expense (% of GDP),General government final consumption expenditure (current US$),General government final consumption expenditure (constant 2015 US$),General government final consumption expenditure (annual % growth),General government final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure (constant 2015 US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),Households and NPISHs Final consumption expenditure per capita growth (annual %),"Households and NPISHs Final consumption expenditure, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",Households and NPISHs final consumption expenditure (% of GDP),Final consumption expenditure (current US$),Final consumption expenditure (constant 2015 US$),Final consumption expenditure (annual % growth),Gross national expenditure (current US$),Gross national expenditure (constant 2015 US$),Exports of goods and services (annual % growth),Exports of goods and services (% of GDP),Gross fixed capital formation (current US$),Gross fixed capital formation (constant 2015 US$),Gross fixed capital formation (annual % growth),Gross fixed capital formation (% of GDP),Gross capital formation (current US$),Gross capital formation (constant 2015 US$),Gross capital formation (annual % growth),Gross capital formation (% of GDP),Imports of goods and services (annual % growth),Imports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (annual % growth)","Industry (including construction), value added per worker (constant 2015 US$)","Manufacturing, value added (current US$)","Manufacturing, value added (% of GDP)","Industry (including construction), value added (current US$)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (% of GDP)","Services, value added per worker (constant 2015 US$)","Services, value added (current US$)","Services, value added (constant 2015 US$)","Services, value added (annual % growth)","Services, value added (% of GDP)",Adjusted savings: education expenditure (% of GNI),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: particulate emission damage (% of GNI),Adjusted savings: gross savings (% of GNI),Adjusted savings: net national savings (% of GNI),Adjusted net national income (current US$),Adjusted net national income (constant 2015 US$),Adjusted net national income (annual % growth),Adjusted net national income per capita (current US$),Adjusted net national income per capita (constant 2015 US$),Adjusted net national income per capita (annual % growth),"Inflation, GDP deflator (annual %)",Gross value added at basic prices (GVA) (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),GDP (current US$),GDP (constant 2015 US$),GDP growth (annual %),"GDP, PPP (current international $)","GDP, PPP (constant 2021 international $)",GDP per capita (current US$),GDP per capita (constant 2015 US$),GDP per capita growth (annual %),"GDP per capita, PPP (current international $)","GDP per capita, PPP (constant 2021 international $)",Gross domestic savings (current US$),Gross domestic savings (% of GDP),"GNI, Atlas method (current US$)",GNI (current US$),GNI (constant 2015 US$),GNI growth (annual %),"GNI, PPP (current international $)","GNI, PPP (constant 2021 international $)","GNI per capita, Atlas method (current US$)",GNI per capita (constant 2015 US$),GNI per capita growth (annual %),"GNI per capita, PPP (current international $)","GNI per capita, PPP (constant 2021 international $)",Gross savings (% of GNI),Gross savings (% of GDP)
2011,MAR,42.400098297065,2856191408.05403,8574414965.23704,38.8136862972623,0.225309506784887,200587952.144181,7.17271386634242,804304294.078466,17.1923942254112,2.29046840496639,8408626606.80976,6.59181438537164,1440239990.23438,1.328993699829,43.7595484814011,24.8990280279243,27.0639992297542,18957029620.3588,17051643244.4347,3.36237682965141,17.2210400602812,60365333209.722,57343059043.5505,5.50240995834714,1720.06774902344,4.04368170395801,118382029578.516,146578893549.7,54.8373791820435,79322362830.0808,74365419151.8575,5.0016366087421,115589795886.834,105373020932.179,5.61073593075898,31.9544842646976,31926945719.186,27377918173.5444,7.79467519792763,29.0032363847791,36267433056.753,31007601780.3217,10.2840407181872,32.9462436922694,9.07517862117196,44.8713872259271,-12.9169029612294,2585.47322889438,10767851494.3348,6.66027196718915,11589.7849542582,16144029317.8477,14.6656401970504,26976931040.3436,26507635584.8178,6.30158200226781,24.5065191885483,12669.6923940589,53087964894.3896,50878953181.247,6.19143969847657,48.2264357061115,5.2,0.0,9.34810552934989,0.625517712511938,28.5502686461733,19.2021631168234,89130533759.8501,81256881196.0553,3.14596861333598,2673.56787109375,2437.38891601563,1.71982615707688,-0.598844907171141,102391711256.354,88233499668.0666,110080631332.375,95997146621.9656,5.52464523319847,242503162218.145,250159007579.871,3301.98876953125,2879.53930664063,4.06561020586629,7274.1474609375,7503.79296875,30758268502.2945,27.9415807576754,108664580345.108,108370716160.633,94436165191.493,5.22559776846853,238736288506.998,246098643566.354,3260.0,2832.71606445313,3.77069236043329,7160.0,7381.99755859375,34.2927193015328,33.7600402979309
2011,MDA,22.5410861766914,355830000.0,839090000.0,41.8322230034919,0.42463162835325,106920000.0,16.6209149017172,933350000.0,36.0610735968902,4.43147611475958,1509030000.0,21.5478268033462,461690002.441406,5.13457122081397,161.390626011826,25.6061350063637,27.3599576796909,1393382139.21714,1106547416.83372,0.295068864790267,16.5595893281307,7819324439.72081,6180600386.93687,9.21990896239531,2160.52104291184,9.28309594897891,16773368225.0605,23053722854.9143,92.9284206398268,9212706578.93795,7287279352.21829,7.72070363849826,11236246448.8987,9006502698.77092,29.8286745358642,32.5404575697943,1948936083.75505,1579393629.47359,12.7365238582609,23.1620459782063,2023539869.96078,1719223346.55263,10.8500539240528,24.0486714251096,22.3634672106742,66.0771389628613,-33.536681393067,1127.46741759348,908799092.38129,5.09898760860146,7869.90524976205,888954571.460408,10.5647418754911,1759501625.91625,1376201339.37527,7.48894358084533,20.9107204171007,7425.28586986329,4507774351.85693,3721134581.84045,4.38173605945838,53.572447894711,7.38,0.0,9.40279032031775,0.346514352586967,13.0687645221529,3.66597420183511,8142332477.50821,6526551350.34846,8.76695646384056,2846.27375250182,2281.45336169533,8.82988140384565,8.19079859862242,7225187066.40956,5958574454.09365,8414352020.49442,6874100822.53274,5.81816614684824,19546989102.1386,29228644998.5535,2941.36224066021,2402.94446306051,5.87938512338968,6832.94156502961,10217.3087761255,-798354558.443537,-9.48800996795742,7804616227.71808,8991792743.46916,7336953026.19182,5.53958799582163,20903838967.2382,31178962393.8308,2730.0,2564.74135384108,5.60064580656407,7310.0,10899.0713087364,13.0687639056706,13.9656168611562
2011,MDG,46.2589954420752,305643439.276065,1348729514.75431,42.310996151895,0.366447713241428,41310888.4278023,3.16472667692112,93785010.5709072,37.1345859671588,7.05979214971635,635095325.962509,2.90010801801539,447279998.779297,3.94428156611661,19.59837521982,9.69460356704252,8.93506573962959,1630783508.11743,1620457961.0592,2.37321457788042,14.1171136847924,8499314510.88641,7524107076.93386,2.3044696423888,329.682243986533,-0.559766824693881,24580715682.6172,28987082651.7971,73.5755473339931,10130098019.0038,9133929508.65094,2.31470871617098,12827582678.0915,10861059130.5389,6.44566604851913,22.7196386760737,2851685057.0399,2264309652.40155,0.648649543286865,24.686024811429,2697484659.08768,1727129621.88799,-3.04747142282768,23.3511667280009,2.53066301744849,33.7634539191156,-11.0438152430419,389.451927446882,3006134318.69202,1.87731998763023,2106.32235364165,1007823538.23914,8.72437045917635,2062377870.91366,1542317030.49434,1.78846664174446,17.8532728101343,2241.50140247471,5675962083.18777,5341577723.07828,0.633023096004052,49.1347880329208,2.57,5.67909902375289,11.5035342286057,1.66727118591584,15.806730740386,4.3031965117803,9387896470.51695,7982586013.88777,4.09835546469178,411.347518458567,349.771320764681,1.1838952565743,10.3861871358875,10832257591.9669,9555908000.03544,11551819617.874,10081868751.8746,1.57842705366555,33666784883.9147,36976466378.8269,506.163691559309,441.755158414121,-1.26548226968092,1475.17055178114,1620.19018148157,1421721598.87019,12.3073389812145,10403440520.2642,11339961188.9187,9914936790.18362,1.49903085855078,33049341711.3734,36269646082.7527,460.0,434.440735166202,-1.34265559537278,1450.0,1589.21958272184,15.8067307408215,15.5168379574811
2011,MEX,30.1689678264588,29126711252.0,38365782030.0,31.6406304308037,0.941634038320862,178217381.0,2.98572906760688,10228653112.0,20.1574847780414,1.94422301342699,24758268877.0,1.96824777394668,967020019.53125,0.0798778933595986,8.39110219636544,18.1690562712129,20.8740737970003,139225699158.639,133614031750.327,3.17199372344732,11.3282462816794,859111261920.621,764590606873.3,4.6662460121472,6634.56577017391,3.19528766609163,1193821625035.29,1428995953257.12,69.9024965736527,998336961079.26,898150927158.881,4.44718677786682,1296394391839.54,1173415416496.6,9.28677959846944,30.4429662274867,288474941933.822,263792121386.175,8.68810134458697,23.4720687923852,298057430760.284,275264489337.715,9.11708402991232,24.2517581318792,6.23503281290716,31.7194210489631,-1.27645482147645,4908.25240358959,32610170623.8393,-2.41997442407433,32149.671454444,217785972515.41,17.7203860225437,415690561101.798,346639600189.174,3.1458550802226,33.823102211647,22579.9276133708,736015120831.178,661304534201.313,4.22842813669821,59.8866488457367,5.04,0.0,15.9079675823691,0.210810107024274,24.211623073177,8.30365549080799,909917998364.882,824053697479.954,2.89094891340864,7895.61204564625,7150.54357840381,1.44494023530828,5.66963367375268,1188277379123.54,1041320216851.31,1229013703416.76,1103564231781.62,3.44404505794418,1989888022736.31,2357605527055.77,10664.4944032313,9575.93437788582,1.99026327799889,17266.8129106549,20457.6001702948,230676742337.498,18.769257144668,1124224673070.97,1210622838008.34,1086799373905.78,3.01306871535994,1960111493229.58,2322147059606.95,9760.0,9430.46103410548,1.56534379015274,17010.0,20149.917166758,19.545385382483,19.2529097567633
2011,MKD,46.2857600444906,412319917.536737,954441540.498337,39.2734304742945,0.324050075747791,80558752.4926209,10.0854844470124,225039845.867779,25.3193486897425,4.83981702288781,2153095818.75573,4.13663540983114,192289993.286133,1.86556185411459,99.2516732680291,28.3319617567096,28.9817013007717,1901660210.95017,1550488550.63098,1.19230437408334,18.1203224569461,7756581524.31025,6298578409.8382,-5.35926186036387,3251.05033134038,-4.92450216233446,14328880242.0875,18011326538.4958,73.9100274458945,9658241735.26042,7849379566.12623,-4.0823184742647,12482674695.758,10155695267.9988,16.1373816388304,47.1242131386987,2469296016.97459,1896160390.04338,13.2901609012343,23.529145644203,2824432960.49757,2306315701.87258,17.9276315789474,26.9131339592319,7.98301401938704,66.0676970007712,-18.9434838620725,9595.99443580862,1022463241.07257,1.83381433381433,11770.5285826668,1197445446.69922,11.4100813036154,2266044099.3357,2077425008.92864,17.6289095611728,21.5924220032487,15590.5325664415,5782008361.81554,4719974187.74362,-4.12425131681108,55.0949403902746,3.26865212313863,0.0,19.3115393216168,0.429834357828145,26.3409819664841,7.02944264486736,8241665635.21963,6690077069.3358,1.0821192397936,4253.98686032484,3453.12479383988,1.54646929137525,3.72217234010574,9029359049.93859,7770140650.87419,10494626767.6445,9127334379.6944,2.33988604520331,24064048330.9749,33325820479.1709,5416.86672931659,4711.13027870081,2.81001401364465,12420.8078727112,17201.3290398622,836385032.38409,7.96965009715933,9960616430.75892,10307350188.4715,8979428801.84075,1.98472162548569,23634625469.8997,32852915224.7527,5140.0,4634.78789688064,2.45321804308642,12200.0,16957.2360582352,26.3409932953839,25.87093835912
2011,MNG,31.6170128529331,1286387870.52238,1369143119.11074,36.7389684533268,0.90839939330357,175700847.221449,2.60229235363302,43243186.5979436,40.3937316493908,43.9121127615062,430292328.962039,2.39815062443905,337450012.207031,3.53277556781439,121.109698647724,28.5930240405597,24.4306901415433,1275745397.96374,1164221240.41206,15.3318585040598,12.2552375580087,5359604457.82902,4796918810.61019,15.8272127744519,1721.59837183285,13.8445313662427,11681406611.6152,13328444833.664,51.4861554292071,6635349934.81192,5960592055.65276,15.734655426697,12688722559.8228,10614445841.7873,18.2354991998968,52.5535550456296,5039625450.50197,3666129457.38784,66.1733262512087,48.4123299193304,6053372625.01085,4653853786.13457,62.7616081623567,58.1507247959228,49.5378014875448,74.4456735878527,-21.8921185422231,2383.63812121352,900972193.246267,-0.316572608350015,11410.5792949804,735966698.885228,7.06994259514331,3261779736.26348,2245894523.95046,8.77349503252157,31.3337485626924,7328.65015464033,4766229945.69836,4159356420.35683,17.7900283462239,45.7860011361674,4.17,0.0,6.6051933600739,0.623615342805744,33.1339888360895,26.5287954760156,7155778897.82588,5985994824.66838,16.7372357981603,2568.1854928301,2148.35383937591,14.7389769993972,15.1192654880847,9100984673.33834,7237748751.05295,10409797377.8571,8389088993.66654,17.2907775869555,24691841190.0464,30538301606.8939,3736.04201455077,3010.81642672623,15.2830434931644,8861.82052869304,10960.0959283864,3774447443.04515,36.2586062536997,7173895900.04318,9551979901.62167,7671502404.07437,16.8534018401933,22657114468.2463,28965332035.1254,2570.0,2753.27696169329,14.8531545600855,8130.0,10395.5623265857,33.1339889060925,30.403588523709
2011,MUS,46.8337989991851,1276122757.47795,2470079081.55837,24.866731081771,1.3700689852772,269826091.840298,4.94172731408826,1156973939.84397,12.7557464036055,3.76207203044622,402848325.910024,0.0045057826082381,185690002.441406,1.64330594460753,148.266855137325,21.9154566652654,20.4000036292481,1550793476.61373,1541072896.79033,2.56943339725967,13.4636031780116,8452846883.66001,7822171746.23519,2.50460595138304,6245.72561748061,2.34058601027255,13253059120.9773,16960074589.2009,73.3855138561669,10003640360.2737,9362152479.49424,2.51490153653687,12761883860.3147,11806929333.4582,5.24563569483416,52.4441473837658,2702122730.6534,2361803454.38147,1.39985884426513,23.4591573490762,2758243500.04093,2444776853.96393,1.39985884426513,23.9463839079139,6.22893721007947,65.0947989850203,-12.6506516012545,8404.40476690971,349313105.483192,3.48854444798638,15026.6447681348,1597160170.62665,13.8661472809371,2487951104.21359,2274961102.61477,-0.179666209268959,21.5997725671184,19099.4029492736,7279013584.29176,6589403908.26359,5.13101949117612,63.1945851618191,3.23,0.0043354938626342,15.7770058665365,0.16476767522484,14.4292310432958,-1.34777482324068,9719565013.99713,8970108910.33633,3.4876315449869,7760.72658183552,7162.31256873687,3.3220386423643,3.1614637980008,10193600978.1944,9188252808.74083,11518413429.9684,10425991883.2378,4.07753806610333,21137404890.8833,24492073720.1938,9197.04299089459,8324.78328337964,3.91100124069837,16877.4651716884,19556.0487831353,1514773069.69461,13.1508829658216,10513944315.4092,11299782797.643,10216036723.6773,2.0325218901847,20741526647.5437,24065960243.5373,8400.0,8157.1415642854,1.86925734147046,16560.0,19215.8123445288,12.5353713826705,12.297437904376
2011,NAM,65.5178367870649,459954930.527645,674798786.383425,21.4461626094818,0.10763822764079,253007525.270745,1.88591404434631,342805312.341771,34.9052817652882,6.41681322346953,1144241577.87546,0.628866326887552,278209991.455078,2.31634191117182,129.621558456934,32.529309615367,34.1976397187985,2862319046.85258,2436675842.05803,6.67235310555469,22.8558404032114,8110530799.55206,5470252837.29034,8.87529868070141,2548.66007584608,7.02307562220508,11290231585.69,12321059457.3315,64.7632197898166,10972849846.4046,7887471713.26389,8.24117213952735,13734752648.1074,9835178096.69851,-3.29455796758224,45.5397819208328,2801795103.44143,2023317640.28051,-4.36300160432071,22.3725520036532,2761902801.70273,1947706383.43463,-4.49489352656821,22.0540088688971,-0.728876651969571,56.6493658333056,-11.1095839124728,4956.17254824079,916834476.783393,1.03290166036167,31446.2497730926,1685301338.00912,13.457262374441,3672962462.45732,2611728491.42608,2.37154916785873,29.3288911804647,14292.4526292925,6782797045.2156,5123556355.45011,7.44086973366565,54.1611624054591,8.48476269201202,0.507095138770249,12.1013248551146,1.17230635068734,15.3983586148737,3.29703375975904,10371885905.5625,7427097351.78207,6.71206307541425,4832.39299992429,3460.37871793977,4.89664170580077,3.81487636243496,11591168660.3813,8571622149.50539,12523359440.5499,9235045191.83414,5.09133813864338,19321711402.13,23535039520.1135,5834.7917675794,4302.72451368462,3.30348908465837,9002.23004537057,10965.2729759535,1550509594.14523,12.380939806972,11069935133.3705,12010748072.7806,8867974978.94715,6.24976130628731,18530827058.6351,22661046921.0906,5160.0,4131.70185267709,4.44220476925878,8630.0,10558.06875524,15.3983817551018,14.7680887757789
2011,OSS,42.9318335249605,56610129444.5396,32851501727.7528,21.4362606452012,34.0617434395274,5295892830.426,5.71410625251512,52400331498.7513,21.8716253803606,35.3738929864205,5515792979.73309,1.65996496995371,2428759973.526,1.58237266043141,195.537092884065,36.1361662472685,32.0474164372655,29536076736.4586,27350939920.7317,4.31571704682152,18.6368659015227,78839189453.774,72262862447.1896,2.78477597024198,5817.8124641485,2.12310709694607,106458546822.985,122843858202.59,49.7464647977786,108454167113.234,99698576757.3825,3.30160426692652,146508955020.388,134860146683.843,14.1959673499031,74.0503563367098,35605938930.3368,32090069027.8445,4.15237399095818,22.4668670474905,38046850828.657,35148125818.1269,2.8135851440973,24.0070495210236,16.8150062372156,65.9560913960921,8.09426494061766,6056.79088521855,4259682690.60167,0.424257984286228,35136.8135490305,16766553889.0075,10.5794692791536,50110450033.8281,38737553601.6077,2.60777367375893,31.6190178498765,28813.3399028563,91593790633.3151,85247660080.2916,3.38844034487383,57.7944460490289,4.71157156131067,0.168928538187507,12.5150548944285,0.209726380709174,27.5535192904684,15.0384643960399,117989959579.289,108288325031.568,4.2393128635736,9499.25638479131,8718.18726459708,3.56828052396378,3.1614637980008,146741098863.521,128378269942.253,158481994196.489,140121623552.814,3.07142736067377,246537659667.987,291881470685.063,12759.230536339,11281.0550315253,2.40791319170302,19848.5061444476,23499.0920743909,50027827083.2547,31.5668838828651,144090030718.556,153488494477.896,137698369200.569,3.39611890221146,240595974937.401,302976560832.701,11600.5476158184,11085.9611908322,2.73051455709906,19370.146911046,24392.3469437085,28.9619393705001,30.8223957913834
2011,PRY,8.80233529230832,1495893469.50839,1283422935.48755,44.4980031269816,0.118864851507788,90000000.0,1.39318732676245,38453020.8,30.4386073885521,1.85517209253018,714970000.0,1.60168910920421,79980003.3569336,0.247489329347656,13.7549695125591,15.5615483849859,13.0832818921182,3396088253.77236,3584365748.43042,7.591430049783,10.0606239849881,21365069703.0739,19709645365.5134,4.83972697101561,3389.66691331711,3.45761068856456,39940258472.1106,44588915555.1511,63.2922105180651,24761157956.8462,23293771410.7455,5.25550719303413,33085976412.5315,31049804808.4096,0.339419019831794,40.238859668619,7071182686.05292,6772077823.17101,2.64188840565723,20.9477801569244,8324818455.68525,7756033397.66412,3.9494381408643,24.6615700086435,1.77040306489388,38.2532641803157,1.9855954883033,5087.83671353835,3210950486.93268,5.67642729668287,22376.3993432619,6209059202.25581,18.3938123118673,11488788144.499,10589965907.4832,5.16716495633396,34.0345623929542,10271.907124598,15144559340.3833,14965559997.1853,3.22680268808482,44.86447511271,4.84,1.53797979801846,9.28259909225256,0.2979262399792,25.6454170763784,16.3628179841259,28785379968.439,26989615046.1941,5.31749936011747,4950.51271886429,4641.6768758978,3.92908453972321,5.09571053875749,31290434590.952,28826957440.7925,33756238766.5,31062837784.8467,4.28637120702282,66529576563.4646,76226645174.4397,5805.40154543044,5342.19015717376,2.91154988835602,11441.7636772278,13109.4665717863,8995080809.65377,26.6471654969468,28161163391.5496,32316546158.8783,29714808082.8379,5.37783956091494,63692111754.9837,73031544853.491,4840.0,5110.35586516448,3.98862926750279,10950.0,12559.9728776178,25.3088871620802,24.2294713537486
2011,SAS,38.6752665603802,33629311243.9758,98293746000.8436,28.3037084645857,0.574501348180635,4487631157.80868,41.2055010596609,12059369358.1725,13.8580926246036,1.77174630902286,104808001452.511,4.2018376352522,16802860359.1919,0.735584920238566,9.8987882168313,11.4816332787353,14.5508870628206,243716402952.481,233376692812.086,5.49872544806145,10.6234772595596,1380522785033.43,1354947997691.13,6.67517745873465,798.217862152675,5.10557590003391,4370051521519.06,5581309445261.47,60.1763042431169,1624291239887.94,1588428087505.55,6.5013294652333,2458896358546.03,2302829496230.92,15.1330436850841,23.0309512890118,727288144928.434,626063320839.667,10.3981110846637,31.7021299149118,835114445044.734,714587564707.47,4.85781073567179,36.4022249162782,18.1927251046869,30.1804181988455,-7.14946690983365,1508.99046078428,419925094942.411,5.5310457859526,4386.74249403154,362105562162.87,15.7840020556489,658582324381.023,573818942923.753,4.37399165539094,28.7072772363782,5909.10946638289,1074420646404.08,992120242413.823,5.65740474830967,46.8334636733522,2.80972853551982,0.309134226801677,9.64750315734973,1.52180828265223,33.3335498025389,23.6860466451892,1996217338424.32,1879348883343.08,5.10263180246974,1175.9981482569,1107.14938909641,3.55616842991506,10.7545019906415,2140680677232.5,1978466313069.95,2294130226834.82,2135345451374.93,5.07139659406958,7191827495174.07,8559848760872.73,1351.50258776305,1257.96036752584,3.52539281139288,4236.80110081783,5042.72059879572,669838986946.874,29.197949580702,2142870414232.48,2284285593258.54,2124139479376.16,5.0976440978519,7160581238789.15,8404831727289.18,1262.39342309342,1251.35878058122,3.55125411358799,4218.39351616193,4951.39800534183,33.2967473368489,33.340818123609
2011,SLB,32.5017194478021,102737373.267,187055761.970806,26.8574496142423,0.347034671324683,61743077.0065228,2.56557440609097,28930495.925339,17.1882840395702,11.2842669442042,190718916.920613,1.59121955715753,327880004.882813,33.1176116217677,592.970376588653,27.4840402944831,24.9990552803986,261278933.222915,308489695.552156,-17.1721283669177,24.5587059474752,659786561.350688,740181494.719084,4.0807130962876,1338.61685107757,0.320446875371346,706990273.363484,959746717.4223,62.0161141521619,921078581.42225,1046203588.0358,-3.69832221849657,1080869003.39329,1243680971.56274,32.0704449519064,50.1519158619841,159790421.971039,182811233.009699,-41.1212885525908,15.0193738852328,159790421.971039,197477383.526939,-41.1212885525908,15.0193738852328,-6.93463948599984,57.0957623470078,-6.94384648502368,3744.13951479591,412656592.483717,3.93511024783282,9304.17352814915,98818794.1280357,9.28839412017959,198422799.174848,265271291.46106,26.7487762513817,18.6505935174365,3907.55211636515,490508174.111099,521693375.503794,2.28034704271491,46.1049265022449,9.94,0.0,8.75886111906439,2.01696948439763,19.8931788116571,11.1343176925927,870355030.499194,1000308516.77302,-6.32715271666302,1574.03544746619,1809.05608473359,-9.71139973974709,4.47682788873855,1020486283.73937,1161613798.10582,1063895360.69907,1178889790.05034,7.42994961675907,1275243266.72819,1535788720.26894,1924.05277323978,2132.01998399541,3.54868094900007,2306.27506664892,2777.47103286754,142816779.276818,13.4239498124116,933828718.190509,990047255.301777,1093154301.51979,5.48443421602252,1186724881.69956,1425389313.84877,1690.0,1976.96751307959,1.67345384304964,2150.0,2577.81391250264,19.89310945093,18.5122702277504
2011,SLV,25.6840128363921,679929555.865849,1186888656.89269,44.1326500916864,-0.472935030650104,78217158.1,8.95404836396763,61742049.3207303,23.3387223686272,0.603930846788838,3907748896.42147,17.96484307191,297390014.648438,1.51223925022368,48.8314963954673,23.2282558637,24.8898726231008,3195890000.0,3659848971.19342,10.9070034443169,15.7558896813119,17802520000.0,18155526143.3299,1.57114159439774,2981.14081091082,1.20626029786612,33136726373.7442,40594494796.0462,87.7672702030884,20998410000.0,21803957058.531,2.99561305234855,24606880000.0,25551386842.7359,7.21040156272204,28.9817775582263,3303730000.0,3433029456.31471,10.8088772265782,16.2875460096688,3608470000.0,3747429784.20484,7.40178849068749,17.7899287016523,5.10314814736546,50.2948661442788,-21.3130885860525,2726.22770381142,1404429524.27974,-4.1198488909107,10976.4752108742,3295460000.0,16.246774516387,5313420000.0,5569714098.57026,6.2966214648176,26.1954132809565,9246.73866389921,11731900000.0,12604278338.4628,4.11572033997064,57.8388249133051,3.15,0.858142323133118,7.63919016485933,0.340077359915863,12.6956175031119,5.05642733825256,17994429084.5701,18691406335.3326,3.37187708454066,2954.68864353241,3069.13243932887,3.00052687676083,5.95334315490372,18532160000.0,19577581398.4529,20283780000.0,21401127375.9033,3.77358499834686,40156336831.7232,54464382833.8519,3330.60049486653,3514.069144355,3.40079170641816,6593.67806808022,8943.06191543327,-714630000.0,-3.52315988440024,18997876825.8604,19665540000.0,20765999411.8896,3.68145025280538,38932390718.9747,52750191849.5057,3120.0,3409.78101308719,3.30898794313093,6390.0,8661.59143306957,12.6956175031119,12.3086610992698
2011,SRB,41.4759952763334,2629730418.22242,4000716466.15096,27.2208496969197,0.6044703898074,278352995.308633,10.2882861788467,703623199.341157,22.5429366015476,9.6203440965999,4749499330.7366,7.72855684113365,1379170043.94531,2.79481599428655,190.584733342828,31.7220568030059,34.0831778366048,10731914789.1684,7997700332.7966,0.320995282921018,20.9398727490957,37522156343.4942,30270368528.6707,0.246604888973138,4183.00131992616,1.00736331449343,62329447662.8234,77517838460.8295,73.2123944831778,48254071132.6626,38258332488.9044,0.263372749749522,57556114948.9864,45367742584.4074,5.62873477108863,31.7235768364519,8879203746.17841,6813683448.9464,4.46286267931464,17.3249042888346,9302043816.3238,7109410095.50301,10.3745984304922,18.149940401775,8.74503135003634,44.0257844705004,-12.3022076340485,4497.59617626664,2266831211.36987,-7.32064004411288,16100.5090022768,8687464375.03239,16.9507867048185,13642120779.8902,10248449775.5724,5.06331243131382,26.6182017627473,17865.4924276098,26615904894.6319,22058897708.8939,-1.08208353865649,51.9323599324641,4.48,0.0304818215285132,15.1454893070221,0.480070982624415,10.7351161602561,-4.41037314676609,39590640929.9824,31216618225.8314,-2.23003825285721,5470.95100973029,4313.76166162645,-1.4880747495115,11.0023151879629,43511447716.8657,34468015484.5991,51251098408.0924,41515918179.0189,0.0542724785839397,103469893448.635,130160863620.559,7082.2861666075,5737.00119892159,0.813571318496642,14298.2963837495,17986.6678468693,2997027275.42975,5.84773276772646,46156265759.8227,49347436352.3306,40010240995.5874,-1.63495807055556,99626625378.4859,125515188029.988,6380.0,5528.93469851836,-0.888478581226607,13770.0,17344.6912845787,10.8414600559906,10.438766713239
2011,SST,42.8397726492774,58679912637.9892,38359680077.539,23.137479535892,27.7344990967358,6335396006.10456,5.28732343091182,53462725069.4836,19.4678798684848,29.6978532162638,7920347022.37858,2.01971842060235,3845949978.82843,2.01242681020234,218.334362978982,33.4589618956801,30.3306756749832,36314333739.1593,34675320579.177,4.06261724686307,18.4084538996002,101688920433.241,95866461469.5909,2.28393389783001,5442.33360060193,1.53530533410608,134870085142.834,153943006951.271,51.5481246975721,138091070983.378,130597635726.014,2.8250692308351,185826617381.527,174961988840.252,13.8236661057592,68.3768194702007,44710588388.5657,40683817467.0875,4.19780658576518,22.664681419926,47728454010.9318,44322099779.1705,2.80315590803866,24.1944971831327,15.8436174186831,64.4236221440139,3.9531973261868,6355.09241387653,7460170812.02468,1.46107589911499,31814.3636497598,19517890662.8731,9.89400474935593,57022993614.5832,45689462279.1874,2.54698994103661,28.9060831106289,26787.6285507439,116943147069.65,112156820124.809,2.60068276911771,59.2807938366338,4.67759695565843,0.3248330727213,12.0680210748259,0.248394292640084,25.8664423277674,13.7984212529415,149206293030.878,142205159157.62,3.22172052775494,8470.43282431764,8072.97884993861,2.4662281895252,2.7869098819283,181722802470.912,165418869238.951,197269873598.39,181838103904.427,2.84162086864805,302025290092.889,360689236575.139,11198.9995772564,10322.9388837171,2.08891052609475,17145.9586523434,20476.3075792779,59178802615.0121,29.9989053247384,180863580423.473,191110054752.339,177644247432.511,3.15250171419987,294365492233.302,366222163372.21,10267.6152407697,10084.8538887843,2.39751599689291,16711.1123606789,20790.4115209043,27.844509307025,29.3066086203326
