year,country,Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Agricultural land (sq. km),Agricultural land (% of land area),Arable land (hectares per person),Arable land (% of land area),Land under cereal production (hectares),Permanent cropland (% of land area),Forest area (sq. km),Forest area (% of land area),Cereal production (metric tons),Crop production index (2014-2016 = 100),Food production index (2014-2016 = 100),Livestock production index (2014-2016 = 100),Cereal yield (kg per hectare),"Access to electricity, rural (% of rural population)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added (% of GDP)",Rural population,Rural population growth (annual %),Rural population (% of total population),Agricultural raw materials imports (% of merchandise imports)
2002,DNK,223.625204894598,128.874340949033,26650.0,66.625,0.423368529097565,56.9,1527934.0,0.175,5745.78,14.36445,8803709.0,84.99,97.49,103.81,5761.8,100.0,24.7342416529,3137456774.79828,1.7548454579579,792950.0,-0.356134116020064,14.75,2.56027785812558
2002,DZA,76.1140167364017,9.6415794355373,398550.0,16.7335645368512,0.237694536222433,3.16869179675363,1845217.0,0.276688471453643,16468.0,0.691427275857146,1953325.24,37.64,45.61,60.19,1058.6,97.4,60.015,5175366049.25334,8.41302644785912,12223754.0,-0.698290265823292,38.499,2.1157711116951
2002,EGY,76.4684639239672,454.359673024523,34240.0,3.4396504093626,0.0385104044396515,2.94941986036466,2712234.0,0.490230548997941,604.96,0.0607725149429906,20194329.0,75.44,74.43,77.78,7445.6,96.2,86.2756264237,13116629213.4831,15.4048561625759,43540934.0,2.02321269348838,57.111,4.40391918757703
2002,ESP,135.930140533397,164.451777829421,294190.0,58.9511862776531,0.311574090455396,25.8676659185636,6748051.0,9.97314844501443,173842.12,34.8353077909586,21742197.89,92.29,92.14,92.97,3222.0,100.0,64.1157645749,24686093251.3726,3.48212189760772,9722744.0,0.606210455072854,23.467,1.7239204021164
2002,EST,111.304813715793,44.0140156453716,6982.0,16.4708657702288,0.444847210642694,14.4751120547299,259214.0,0.41519226232602,22583.16,53.2747346072187,524652.0,53.84,71.25,85.58,2024.0,100.0,2.1231422505,261822548.742583,3.5524871000821,425998.0,-0.224631200001965,30.884,2.90373895344795
2002,FIN,72.3507770135733,129.428597342524,22360.0,7.34101579172002,0.424008931280595,7.2395679437933,1195100.0,0.0128040973111396,224049.12,73.5576085885945,3937800.0,106.43,101.94,99.59,3295.0,100.0,2.1667764299,3752036542.7451,2.67313392616545,909949.0,-0.526224991498565,17.497,2.88687598196178
2002,FRA,279.508912576178,211.28378194486,296107.0,54.0768526956519,0.29721506819809,33.5511453392918,9352047.0,2.06056975676036,155142.0,28.3329711249947,69700574.9,103.96,104.46,105.22,7453.0,100.0,13.2573299966,28412599303.5295,1.90378389721189,14600028.0,-0.338398737726408,23.62,1.68627625800336
2002,GBR,160.73883161512,323.36674732112,169760.0,70.1690571652957,0.09745584164817,23.9160087628653,3245214.0,0.206671351217294,29750.0,12.296945397429,22965900.0,97.87,93.96,91.64,7076.9,100.0,9.3884582257,15932254196.6427,0.892198425601311,12439896.0,-0.979464266930196,20.953,1.53567335306144
2002,GEO,31.8072289156626,33.0413016270338,30040.0,43.2292416174989,0.200828701161112,11.498057274428,355719.0,3.81349834508562,27729.6,39.904446682976,661681.0,122.2,131.44,143.88,1860.1,99.8,66.8224398779,653375385.701436,19.2408798283262,1892142.0,-0.987632743111187,47.559,0.897131182105133
2002,GRC,207.522042315298,154.110894368789,83430.0,64.7245927075252,0.249219823625379,21.0783553141971,1287733.0,8.75872769588829,36605.443,28.398326609775,4825424.23,112.59,106.71,111.16,3747.2,100.0,90.9385462793,7844798285.01217,5.22103153499556,2910513.0,-1.0837083413504,26.697,1.6382464747531
2002,HRV,70.6717948717949,256.988344988345,11810.0,21.1224781799971,0.199434053573844,15.3455429961368,578927.0,1.2519673773072,18920.0,33.8388896837888,3077663.8,87.92,81.17,67.51,5316.2,100.0,1.0287707062,1295659130.23744,4.84218764766313,1987174.0,-0.304190615331575,46.19,1.5814053101961
2002,HUN,207.962538189917,94.8762483716891,58490.0,65.264449899576,0.453408577238141,51.3947779513501,2952970.0,2.00848024994421,19462.14,21.7162910064718,11703295.0,78.66,92.41,122.21,3963.2,100.0,11.8817420494,2880677475.23591,4.26079504256631,3547284.0,-1.45490847071168,34.919,1.27779822656708
2002,IDN,111.657852359229,138.744886015272,499500.0,24.5222551675908,0.0983842049089486,9.55569557485171,14647996.0,9.05450224471763,1009558.4,53.7708752880796,61074973.0,65.49,76.92,62.92,4169.5,81.1,79.2179671044,31931164039.8671,16.3196689664379,125328979.0,-0.0257433252927939,56.432,5.80402802933531
2002,IND,113.401275032345,100.329055300688,1805600.0,60.7293849367178,0.146166130153854,53.959551861805,94470900.0,3.22885520266111,679720.0,22.8616401911751,206636708.0,60.85,59.89,53.02,2187.3,51.3,91.2258789733,100591009184.649,19.5345432709546,787594129.0,1.35800575822337,71.756,3.10581479729059
2002,IRL,287.428365384615,1153.70706291007,43730.0,63.478008419219,0.131792213882842,7.52213673973,299519.0,0.0290317898098418,6483.64,9.41158368413413,1966954.95,94.98,89.98,89.33,6567.1,100.0,13.8430727649,2231537917.40353,1.7353084894094,1586580.0,1.06752150311726,40.351,0.863331515627759
2002,IRN,114.927621867321,87.8961476074615,640440.0,39.3207102335519,0.235681364617597,9.8412289103367,8743853.0,0.868759055968958,95989.24,5.89339374739065,19873850.17,84.21,81.51,77.64,2272.9,94.9,92.9592959296,10065759752.0734,7.82554689746741,23485668.0,-1.20943290698416,34.532,1.74174356153444
2002,IRQ,98.7089749572251,141.022222222222,86900.0,19.8687610032695,0.173033272106471,10.2887715206804,3157390.0,0.43441479753984,8194.0,1.87347097423234,4124870.0,150.06,141.99,119.73,1306.4,92.2,79.9541284404,2819555473.5034,8.5626717122094,8165019.0,2.98719393289188,31.396,0.233686696546807
2002,ISR,4.17484226089946,251.862464183381,5630.0,26.0166358595194,0.0531202435312024,16.1275415896488,100800.0,3.88170055452865,1532.0,7.07948243992606,271105.0,95.65,82.02,73.19,2689.5,100.0,55.7618787548,2275642703.36443,1.81970670116207,569619.0,1.2900190115388,8.67,0.997963988538117
2002,ITA,274.970139066633,171.121877639677,152730.0,51.6471773784484,0.145235615474346,28.0233195138612,4284649.0,8.81583129873731,85010.08,28.7470089747665,21248429.0,107.89,109.62,114.18,4959.2,100.0,42.8292228627,30317457573.5295,2.36532442144257,18611507.0,-0.157193040594564,32.618,3.41687978099242
2002,JOR,1.95495167827081,154.358974358974,10250.0,11.6160471441523,0.0347218141667139,2.20988213961922,88162.0,0.99728014505893,975.0,1.10494106980961,100958.0,67.58,63.46,57.96,1145.1,98.8,64.3835616438,210014104.372355,2.19163968207242,1218911.0,2.04855189506235,21.704,1.61868395847214
2002,JPN,113.410964750089,292.873358225843,51750.0,14.1975308641975,0.0346737808466397,12.1234567901235,2002225.0,0.943758573388203,248940.0,68.2962962962963,12184519.33,111.91,100.92,92.38,6085.5,100.0,66.2138216184,57576482598.0158,1.37649059914159,23389981.0,-8.4113825365677,18.353,3.06287688598527
2002,KAZ,25.1059322033898,0.83609975340349,2134689.0,79.07134126014,1.81046718917431,10.4996481090492,13900900.0,0.0455606178464274,31419.765,1.16382431381265,15926090.0,67.39,67.22,69.91,1145.7,99.7,68.1307823588,1969920021.81223,7.99590909279888,6850736.0,0.352817404150954,43.756,0.701009347216755
2002,KOR,70.6822679531305,417.969922341697,19190.0,19.8264283500362,0.0351350461885233,17.2951751213968,1161751.0,1.95268106209319,64582.0,66.7238351069325,6990361.0,108.68,92.77,76.44,6017.1,100.0,55.2069403011,20114567452.9927,3.20680203781807,9386489.0,-1.22788713883726,19.701,2.94953492560889
2002,LBN,44.4701688311688,263.400230769231,6160.0,60.2150537634409,0.0291250999214967,12.7077223851417,56796.0,13.782991202346,1380.14,13.4911045943304,140144.0,92.4,94.34,99.96,2467.5,100.0,62.4367683191,1084577114.42786,5.66292601828761,614178.0,0.506672364608619,13.76,1.6552496953111
2002,LKA,2703.37600758653,304.563034188034,23560.0,37.5697655876256,0.0472589982950408,14.9258491468665,848790.0,15.6274916281295,21538.6,34.3463562430234,2890180.0,72.74,72.76,63.11,3405.1,78.3,90.2904635896,2361305261.34225,14.2793225360883,16171595.0,1.06203370567114,81.651,1.16550135375926
2002,LTU,22.2271877315332,115.314215985357,28850.0,46.0274409700064,0.476029075240186,26.148691767709,918000.0,0.68602425015954,20500.0,32.7058072750479,2539100.0,62.61,75.65,95.01,2765.9,100.0,2.643888158,680923264.769419,4.76760475898336,1142134.0,-0.528050862094565,33.172,2.6798022370789
2002,MAR,37.0421408011191,65.5542727921923,302830.0,67.8534617969975,0.287758036110654,18.8259018597356,4947863.0,1.97400851445216,55401.46,12.413502128613,5287814.6,63.73,62.82,61.81,1068.7,50.3,74.5815334773,5575482823.70021,11.8432781663725,13434065.0,0.611779751572347,46.01,3.28829762375952
2002,MEX,409.383770717344,68.6658988957902,1065500.0,54.8110805319067,0.228304422913697,11.9262326705934,9877131.0,1.29838730420021,680937.42,35.0285460016976,28773237.0,74.67,76.49,77.29,2913.1,92.9,77.2727272727,25214648613.8403,3.11036172604975,25016504.0,0.147107106634203,24.635,1.4121664715685
2002,MUS,185.196078431373,318.370786516854,1000.0,49.2610837438424,0.0738821587868716,43.8423645320197,38.0,1.97044334975369,412.22,20.3064039408867,295.0,116.37,102.57,73.61,7763.2,99.0,69.8184544952,251332681.396435,5.12244932169367,693296.0,0.889132993161516,57.553,2.11386045198408
2002,MYS,206.563979794335,1183.44613953488,70375.0,21.4198752092528,0.0401411025099205,2.94475726677827,701500.0,17.6076700654391,195426.1,59.4813879166033,2267351.0,72.18,63.39,53.34,3232.1,97.7,45.6450437318,9061052631.57895,8.98508140381459,8711599.0,-0.132734786435837,36.144,1.11659330506893
2002,NLD,24.6955509255126,386.920803782506,19401.0,57.4674170616114,0.0628648500467121,30.0710900473934,226310.0,0.977488151658768,3622.96,10.7315165876777,1655207.0,90.58,87.21,85.87,7313.9,100.0,0.5497865135,9926632970.1961,2.0874883923476,3373027.0,-5.32300620698951,20.887,1.70833079832511
2002,NOR,24.4563751267233,205.579726651481,10460.0,2.86383896792281,0.193470524060528,2.40387247976695,327030.0,0.0136894788141626,121108.0,33.1581080045121,1143021.0,92.22,90.73,90.65,3495.2,100.0,31.6348789082,2887472131.06541,1.47384034088911,1055893.0,-0.974971097147945,23.267,1.97586272455732
2002,NZL,189.135130415258,1888.68908819133,120244.045,45.6663419543504,0.101658857794099,1.52443887433064,149670.0,0.220272682389579,98499.76,37.4082868102237,939377.0,74.64,75.58,78.56,6276.3,100.0,61.654656808,3899650056.68096,5.85289352793662,546433.0,1.29746842792473,13.839,0.959532077311153
2002,OMN,24781.7751235585,388.194516129032,12734.0,4.11437802907916,0.0132640748949571,0.10016155088853,6581.0,0.136995153473344,30.0,0.0096930533117932,33534.35,67.13,59.72,44.94,5096.0,100.0,89.1054472764,467360208.062419,2.02622706822871,665407.0,1.228877621688,28.471,0.611092402850639
2002,PAK,131.929127052723,97.7847533632287,368840.0,47.8466168534662,0.191272591876996,40.4991697799917,12022100.0,0.861353258613533,44277.54,5.74376556662516,27172850.0,72.14,60.47,56.33,2260.2,65.3,94.2970621575,22231162715.1673,22.7026275435674,108738862.0,2.15104259520055,66.62,4.8156783214704
2002,POL,71.5767045454545,116.19523443505,168990.0,55.1732018675112,0.340305417965678,42.4760847562767,8293400.0,1.06761565836299,91130.0,29.7528486075288,26877272.0,95.38,91.16,86.31,3240.8,100.0,9.4458653026,5610248740.63519,2.80941626982179,14608969.0,-0.114336934076848,38.213,1.923040989201
2002,PRT,80.714297771679,120.404608379427,38777.2,42.3794535519126,0.157025714250342,17.8814207650273,514921.0,8.44120218579235,32752.0,35.7945355191257,1502831.0,88.94,95.66,104.83,2918.6,100.0,74.8951801036,3670336136.14158,2.72289086156617,4619439.0,-0.845565725825526,44.334,2.27597297238522
2002,QAT,0.189182895161876,118.976377952756,657.0,5.65891472868217,0.0178570173156825,1.09388458225668,1589.0,0.258397932816538,0.0,0.0,6466.77,61.18,64.81,67.48,4069.6,100.0,65.2087924507,49725274.7252747,0.256795868565916,23527.0,-0.67776766421629,3.30800000000001,0.786514204362741
2002,ROU,39.0099282296651,34.7827431740614,148180.0,64.4625222952103,0.431467371936655,40.7882716317919,5714012.0,2.10118762778962,63958.0,27.823552442685,14356504.0,78.78,87.81,107.41,2512.5,94.0,12.9256126654,5224950938.46911,11.3424376853187,10261140.0,-1.67806085648107,47.22,1.28528779596032
2002,RUS,10.4636162524888,11.4929008220953,2166510.0,13.2257977869402,0.84968671428367,7.5371132547949,43030600.0,0.112020433503816,8104419.2,49.4746894866839,84730327.0,72.11,75.53,79.97,1969.1,96.6,19.9395770393,19227898819.7767,5.56571375282766,38737259.0,-0.441268451311265,26.659,1.32292918535945
2002,SAU,23.5687847405822,101.856687167403,1737930.0,80.8402025873498,0.200994812658877,1.66925235731664,704804.0,0.0897803869395122,9770.0,0.454484134921779,2852747.0,121.47,90.89,68.71,4047.6,100.0,88.0144249701,9551466666.66667,5.03753751642003,3527733.0,3.8305156052805,19.696,0.93857445664761
2002,SEN,82.1301369863014,11.7944262295082,87500.0,45.4474627330806,0.291413877071499,15.8416870098167,1205316.0,0.259699787046175,87761.6,45.5833376616631,785396.0,41.41,44.04,53.35,651.6,11.3,92.9761368753,937511289.084877,13.3807801250726,6216198.0,2.20917652052001,59.393,1.87220449012447
2002,SVK,54.8082319925164,83.1063829787234,22370.0,46.5072765072765,0.262232299877699,29.3139293139293,820036.0,0.582120582120582,19047.1,39.5989604989605,3197881.0,87.59,113.68,170.08,3899.7,100.0,5.1169590643,672806909.619217,1.9090155227557,2365142.0,0.305225052315478,43.987,1.61138087601957
2002,SVN,16333.4939759036,403.47619047619,5050.0,25.0744786494538,0.0842303700621199,8.3416087388282,100414.0,1.48957298907646,12358.0,61.3604766633565,614326.0,117.45,122.2,125.13,6117.9,100.0,0.7339857651,671895261.845387,2.89427967530958,980172.0,-0.0326420032031289,49.143,3.1358232591997
2002,SWE,307.71001150748,100.734601619891,31399.0,7.70830832349511,0.297424368831764,6.5166739210541,1129270.0,0.0071193649919219,281450.0,69.0946647233255,5398400.0,89.21,98.92,105.62,4780.4,100.0,5.0448430493,4684351603.66023,1.75198900224741,1416123.0,-0.06452159650062,15.867,1.90626720660799
2002,SYR,134.018445872632,69.9183540169824,137590.0,74.8666884318207,0.262932946316798,24.9918380672543,2975861.0,4.50538687561215,4440.8,2.41636739579933,5932429.0,153.84,120.97,88.56,1993.5,72.2,88.0860688306,5168381455.87637,25.0050417158951,8265665.0,1.64138490614761,47.318,3.72914535104524
2002,TTO,1.41833418712753,146.666666666667,600.0,11.6959064327485,0.0225223365272509,5.84795321637427,4300.0,4.48343079922027,2358.02,45.9653021442495,7178.0,213.55,136.18,104.5,1669.3,92.3,4.9632352941,125978546.199255,1.39847219754841,592345.0,0.908485872064336,44.47,0.864639845026892
2002,TUN,7.97695835246467,36.8098159509202,97630.0,62.8411431513903,0.277891574148963,17.8359938208033,446230.0,13.755149330587,6717.66,4.32393151390319,550525.53,51.18,58.63,78.64,1233.7,94.4,81.7784257704,1920402776.04867,8.29848151435206,3569603.0,-0.0404444979009933,35.798,2.85271789117468
2002,TUR,181.39640668813,72.7959489872468,411960.0,53.5270194768915,0.357858780310668,31.1760196458038,13747990.0,3.35875680521809,203352.96,26.4221716928914,30822650.0,83.57,72.71,52.53,2242.0,100.0,78.726488382,24483202850.8001,10.1907585574088,22814023.0,-0.640261419268816,34.026,4.05305444769617
2002,UKR,22.8733028683233,15.9493915929204,413960.0,71.4537232022646,0.668566512579041,56.1742672696517,13801680.0,1.57593123209169,95176.0,16.4283495011565,37984706.45,55.42,68.16,106.17,2752.2,98.7,30.0016468263,5539905662.59123,12.6032510741528,15925746.0,-1.18381054517392,32.717,1.32051443261118
2002,URY,702.316666666667,61.02679217958,149230.0,85.264541195292,0.421182072953859,7.89052679693749,481734.0,0.239972574562907,14414.6,8.23597303165353,1670388.0,38.7,60.6,77.56,3467.4,80.9,86.6120218579,1024524241.86386,7.52965904535852,243653.0,-3.37593995372187,7.431,4.28710619687278
2002,USA,108.69341486428,111.881760060586,4130640.0,45.0848730397122,0.601397249649129,18.8799945862876,53570702.0,0.297972477384653,3045728.0,33.2433376410185,297143451.84,74.57,80.45,89.46,5546.8,100.0,34.7262360942,106418069000.0,0.973712301131986,59224903.0,0.0815023117954436,20.591,1.35966441331755
2002,VEN,52.3023457862728,115.858352578907,216380.0,24.5314891446063,0.102140022175943,2.9454112578652,806624.0,0.906978062468114,488218.0,55.3503769627572,2568899.0,93.87,95.71,97.12,3184.8,99.8,58.3903297634,3573659229.90783,3.84704619241777,3083821.0,1.59378893558002,12.124,1.41013052185807
2002,VNM,441.188638175597,295.487734848485,94550.0,30.4459829335051,0.0837858786366118,21.2526163258735,8322694.0,7.12606665593302,121048.92,38.9788826275962,36960263.05,64.59,62.35,48.57,4440.9,85.6,94.3341537067,8075067901.43657,23.0294421776834,58676642.0,0.256821687795745,74.489,3.1184642697349
2002,ZAF,148.697818762192,61.2048905109489,980280.0,80.8085137953491,0.285301268247437,11.2934736911523,4706204.0,0.329736458135835,177052.9,14.5951990371695,13048224.68,88.83,72.44,58.99,2772.6,64.3,61.4843458815,3817082679.24465,2.95697182549084,20217134.0,-0.303952652596842,42.102,1.47036485933127
2002,ZWE,139.817596566524,35.7013698630137,154700.0,39.8828408944035,0.301961017577192,9.43518159493344,1586371.0,0.151678945327646,182738.4,47.237533927879,855207.92,98.05,93.27,91.17,539.1,7.2,78.9060642093,797100500.0,12.568367556294,7907138.0,0.329815401859099,65.415,1.24863872246767
2003,AFE,145.043827544903,18.4729676230587,6546767.58,42.6470655713765,0.218675747173193,6.27069853244745,44230308.0,0.674034617863754,4695607.148,38.5024345889681,50873040.57,98.0615156750265,98.4565528620995,97.5561721090051,1150.17664726413,9.78557104408492,80.7362677514175,39087384256.2004,10.9883569113068,308585682.0,2.20134388947552,70.2651302780447,1.36505168511791
2003,AFW,730.920242061603,6.37269075558931,3390441.291,37.574218873331,0.309491638016614,10.3607227569099,43087394.0,1.68766331924942,1928460.968,21.3189019410156,46336463.9,100.0,100.0,100.0,1075.39626795252,21.5077472099287,66.240127204123,57163246471.5668,27.5147409935153,187912218.0,1.84834985181948,62.8168856079777,1.06411515153454
2003,ARE,12.4421117628898,755.625,5540.0,7.80061954379048,0.0152655113695859,0.901154604336806,113.0,2.67530273162489,3117.91,4.39018586313714,2372.56,186.66,111.31,49.09,20927.8,100.0,82.8453120379,2397004765.14636,1.92768393253654,776778.0,3.62207041675678,18.528,0.50415540384837
2003,ARG,197.584494939851,40.2407788602732,1291033.0,47.1749814557001,0.776285162595881,10.8993711381267,9814395.0,0.365404923465939,324288.0,11.8496431820922,32473165.0,67.6,71.49,78.84,3308.7,92.9,71.6936737581,13177395614.839,10.328166939117,3963080.0,-0.658901208708146,10.314,2.49259652204274
2003,AUS,231.108998219174,93.5350025817556,4395000.0,57.2094294677375,1.1784549431393,3.02513570154771,17196654.0,0.0436067323587988,1311337.0,17.0695885346836,17553202.0,60.18,73.45,86.07,1020.7,100.0,67.3949039864,13505532906.2318,2.88740742216489,3087676.0,0.380360733277739,15.657,1.13257711906661
2003,BEL,30.1507446808511,339.421556886228,13922.0,45.8972076616227,0.0804731396561706,27.5277750304948,300210.0,0.698908779217354,6740.71,22.222365080935,2560990.0,96.38,95.41,94.91,8530.7,100.0,0.5873441676,3274483103.21568,1.0294445025288,280571.0,-1.59500458206136,2.70399999999999,1.33553997634512
2003,BGR,107.71595159516,147.327414986458,53260.0,48.9657074561,0.427377523800607,30.5507033189299,1608438.0,1.96745426128528,34836.0,32.0272133860439,3814085.0,69.06,77.18,115.42,2371.3,80.3,15.9579236594,1923266666.74362,9.09562775017386,2342006.0,-1.96380489471952,30.121,1.56963817615812
2003,BLR,15.1108929071233,135.625785598851,89860.0,44.3039846962421,0.568453881996977,27.4570321359195,2109314.0,0.59164012503328,83801.0,41.3166950982616,5132062.2,91.25,75.21,62.54,2433.0,81.8,24.0104640582,1539339043.61688,8.63562770752199,2800401.0,-2.35129831537945,28.585,2.14996345784045
2003,BRA,312.744243686819,188.763342588864,2286346.0,27.3547224621746,0.261201959302034,5.64467692572749,19925261.0,1.26224255635823,5392362.3,64.5162954915806,67454328.6,66.32,68.05,70.4,3385.4,85.3,56.4156890212,34427304397.2737,6.1671843856504,32145420.0,-0.618424125954821,17.797,1.74992448176169
2003,CAN,21.0780418945928,66.6676927659997,619460.0,6.90930546679025,1.27303625340646,4.49295584562756,17833000.0,0.0184036968007683,3476580.42,38.7769284564652,49197200.0,64.53,75.4,97.11,2758.8,100.0,7.2659450039,18386267932.3389,2.05309139249344,6338934.0,0.505651289912639,20.033,1.36331630987889
2003,CHN,112.272776857806,328.658254602381,5246545.333,55.8843892938216,0.0933107212822105,12.8055826110544,76947800.0,1.23559194605806,1840834.99,19.6079386867747,374819300.0,65.89,68.08,74.54,4871.1,96.0,66.285540498,205028027179.291,12.3489989652141,775926016.0,-1.59563906823514,60.224,3.99418660135623
2003,COL,818.101790722762,361.782818782854,420510.0,37.9008562415502,0.0553039127102975,1.88934745380802,1183108.0,1.48965209553853,621571.87,56.0227012167643,4284960.0,85.65,79.92,72.44,3621.8,82.7,59.127932893,7882765739.7436,8.32877416512145,10147979.0,-0.148195527808271,24.789,2.48166155645064
2003,CUB,778.67200555259,14.8907116204691,66380.0,62.3872180451128,0.334719582692464,35.2631578947368,337417.0,4.04135338345865,25841.0,24.2866541353383,1075955.0,131.52,115.44,72.46,3188.8,86.5,52.6080724568,2062600000.0,5.74521185921362,2696193.0,-0.385689023229172,24.053,0.769077994746168
2003,CZE,130.926606592838,106.964135571598,36684.2,47.475346188689,0.270676921851466,35.7095897502265,1466926.0,0.441309693283292,26433.17,34.2088391354989,5780887.0,67.22,90.94,121.7,3940.8,100.0,0.9682741487,2441632103.22947,2.43103462272479,2676944.0,0.234497036743009,26.26,1.78233630053159
2003,DEU,55.0259186519844,219.698063752431,170010.0,48.7400017201342,0.143298213821145,33.9067113901551,6839431.0,0.590579398526418,113705.0,32.5979759754594,39426039.0,81.79,86.1,89.04,5764.5,100.0,2.1662867622,21021484727.8431,0.829342960804352,20157322.0,-0.772385226932532,24.423,1.57657951464992
2003,DNK,191.5562924036,138.180052956752,26580.0,66.45,0.420363397293127,56.65,1484586.0,0.2,5760.67,14.401675,9050937.0,88.22,98.58,103.81,6096.6,100.0,25.6204600484,3466352141.11147,1.58700357166721,789180.0,-0.476573623586763,14.64,2.75316585351389
2003,DZA,42.6268458917077,6.00117275477431,399057.0,16.7548514951254,0.233209300226648,3.15051181069302,2901720.0,0.311117082469119,16807.0,0.705660567484276,4266387.06,49.0,53.44,61.45,1470.3,97.4,59.9097700942,6214188970.27876,8.45671950735323,12135432.0,-0.725166982563787,37.716,2.41231392628736
2003,EGY,79.3503798597177,477.666896077082,34090.0,3.4245818474057,0.0373264940988945,2.91928273645085,2751930.0,0.505299110954845,611.39,0.0614184539655432,20681928.0,76.81,77.52,83.39,7515.4,98.1,86.2238449656,12273461538.4615,15.2867065868263,44427127.0,2.0148744226264,57.065,4.55839226211394
2003,ESP,124.595984970947,175.270953368672,291530.0,58.3982692654394,0.308550050613159,26.0751988141263,6597060.0,9.9437110634803,175293.53,35.114186414535,21445314.48,105.08,101.13,94.92,3250.7,100.0,63.960200099,31059402047.8431,3.42077756723389,9796815.0,0.758944969390901,23.222,1.62306420227763
2003,EST,114.85,71.6495412844037,8287.0,19.5494220334985,0.397601260651336,12.8568058504364,263166.0,0.37037037037037,22680.29,53.5038688369899,505726.0,53.1,69.62,83.23,1921.7,100.0,3.2992052554,341659891.598916,3.45928807770416,425074.0,-0.217138000791143,31.011,3.07533417140336
2003,FIN,96.6056459409074,126.604029270937,22460.0,7.37384681046653,0.424667956003955,7.26813093010276,1192900.0,0.0137890278735349,223845.48,73.4907515020191,3791000.0,99.31,100.2,100.67,3178.0,100.0,2.1839596323,4352705189.0196,2.53635129256364,905083.0,-0.53619017825754,17.362,2.84389814148
2003,FRA,346.206615682638,223.363915705973,295346.0,53.9083390676934,0.294856911714895,33.5022916145707,8995422.0,2.03699072950187,156273.0,28.5238935727102,55099556.8,89.85,95.96,103.26,6125.3,100.0,16.2459019612,32033557377.5686,1.74560664256609,14546546.0,-0.366986940038698,23.368,1.68070564591361
2003,GBR,154.217698809729,315.956882841491,169560.0,70.0863886248088,0.0948739292461117,23.3910635307734,3056295.0,0.202537924192948,29855.0,12.3403463811846,21494212.0,93.0,91.97,91.32,7032.8,100.0,10.1657400332,17472653061.2245,0.850489615634641,12323786.0,-0.937751105586103,20.661,1.51839270962425
2003,GEO,14.9851111140008,14.3690773067332,30060.0,43.2580227370845,0.202948779979229,11.5412289538063,347198.0,3.79910778529285,27791.4,39.9933803424953,741924.0,159.48,154.88,148.2,2136.9,100.0,64.008888825,770395917.321092,19.3015027848811,1864034.0,-1.49665642270906,47.17,0.396789533645896
2003,GRC,141.13456851148,152.658997050147,82520.0,64.0186190845617,0.248168249288301,21.0395655546936,1274545.0,8.78200155159038,36907.016,28.63228549263,4707635.05,102.42,100.86,115.4,3693.6,100.0,88.567550664,10484687215.4486,5.3240542693888,2875284.0,-1.21779023268463,26.311,1.32909363832421
2003,HRV,71.0475099207185,292.802083333333,11960.0,21.3708812808234,0.200771529667595,15.4384961761132,559821.0,1.26867271817597,18955.0,33.8699878493317,2015938.11,63.36,65.0,69.46,3601.0,100.0,0.9311986557,1387289271.58641,3.93609531591013,1980467.0,-0.338085345348098,46.021,1.51709584723152
2003,HUN,213.832372954832,95.4970633021536,58650.0,65.4429814773488,0.4538206625525,51.2943539388529,2885811.0,2.29859406382504,19587.36,21.8560142825262,8769586.0,70.5,84.42,114.71,3038.9,100.0,11.6155892217,3327716024.53248,3.90187438993109,3495810.0,-1.46171317587488,34.511,1.28631125601584
2003,IDN,111.024297158404,163.767181316538,511250.0,24.7885640571414,0.100089755071282,9.55569557485171,14835868.0,9.37407291217825,1007937.6,53.684548598443,63024042.0,70.06,81.68,66.34,4248.1,79.8,78.1695454558,35651016153.0902,15.1853482186248,125225714.0,-0.082429113269094,55.644,5.31185405397506
2003,IND,119.961055081536,105.177203862352,1802490.0,60.6247834817149,0.143086112001385,53.7466492218795,98603100.0,3.36339083610533,681625.0,22.9257127866029,236592700.0,68.92,65.77,54.25,2399.4,55.2,91.1071112603,119060706358.411,19.5919979784251,797710051.0,1.27622943669641,71.428,3.04458279684639
2003,IRN,121.279050887195,93.4342186824721,642650.0,39.4563962769223,0.235526471535135,9.9443748618581,8789102.0,0.901299147817972,97355.56,5.97728087624942,20947988.4,86.61,84.11,80.65,2383.4,95.2,92.562432139,11319048809.2248,7.45109456118,23263292.0,-0.95136951613803,33.828,2.04435149900383
2003,ISR,4.4860374008486,282.934131736527,5510.0,25.4621072088725,0.0499275004858215,15.4343807763401,92430.0,3.97412199630314,1533.0,7.08410351201479,305620.0,90.65,81.11,75.01,3306.5,100.0,56.1827956989,2244695329.48332,1.70939887812665,575782.0,1.07614005519662,8.607,1.11008941058559
2003,ITA,264.94189139573,177.702475185325,149070.0,50.4095117645865,0.138868525634486,26.9141547014385,4147562.0,8.72452809771472,85668.87,28.9697854036616,17864361.0,104.1,105.8,110.4,4307.2,100.0,42.1178222627,37236555833.3725,2.35238168739719,18626218.0,0.0790112756099504,32.499,3.15275773963696
